genre	artist_id	artist_name	all_genres	popularity	follower_count	track_id	track_name	track_popularity	track_length	track_danceability	track_energy	track_key	track_loudness	track_mode	track_speechiness	track_acousticness	track_instrumentalness	track_liveness	track_valence	track_tempo	track_type	track_duration	track_time_signature
k-pop	2CvaqAMMsX576VBehaJ0Wx	Wanna One	k-pop	64	905140	44u6id0tBroYZPLSNCHMnl	Burn It Up	54	214942	0.642	0.849	11	-3.266	0	0.0563	0.0461	0	0.398	0.601	127.923	audio_features	214942	4
k-pop	2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop	70	496372	45uJULGOd9HoZi2aPySiwn	District 9	63	211762	0.529	0.956	9	-1.889	1	0.265	0.0124	3.6e-6	0.119	0.559	179.989	audio_features	211763	4
k-pop	0b1sIQumIAsNbqAoIClSpy	j-hope	k-hop; k-pop	63	849372	464jQiBOieEQBuo48qnPJl	Base Line	61	89769	0.909	0.644	9	-5.32	1	0.203	0.0376	0.0111	0.401	0.228	94.982	audio_features	89770	4
k-pop	2hRQKC0gqlZGPrmUKbcchR	SHINee	dance pop; j-pop; k-pop; korean pop	67	1129222	46E1ic6n099e76t5J1TbHn	View	61	190821	0.728	0.801	6	-4.428	0	0.0439	0.04	0	0.0415	0.656	123.953	audio_features	190821	4
k-pop	48eO052eSDcn8aTxiv6QaG	NCT	k-pop	66	553265	46JuEtCV69InGm7hONKrgA	INTRO: Neo Got My Back	54	117326	0.828	0.689	5	-7.97	1	0.0699	0.32	0.0118	0.11	0.176	100.042	audio_features	117326	4
k-pop	1gBUSTR3TyDdTVFIaQnc02	NCT DREAM	k-pop	65	676416	48U7tDoHquyAGPW119Xpvi	같은 시간 같은 자리 Walk you home	51	175240	0.799	0.761	11	-4.897	0	0.0453	0.309	0	0.115	0.625	97.997	audio_features	175240	4
k-pop	2e4G04F77jxVuDYo44TCSm	Loco	k-hop; k-pop; korean pop; korean r&b	63	69907	49HmLcTG7tsqz32TF3rnCC	YOUNG	65	229666	0.343	0.704	6	-4.54	0	0.158	0.304	0	0.0679	0.457	63.439	audio_features	229667	4
k-pop	5TnQc2N1iKlFjYD7CPGvFc	Day6	k-pop; korean pop	67	435460	49mV3d3dE2CZnbF4V6izja	I Loved You	56	234534	0.534	0.786	2	-2.242	1	0.0312	0.307	0	0.328	0.202	94.959	audio_features	234535	4
k-pop	4Kxlr1PRlDKEB0ekOCyHgX	BIGBANG	j-pop; k-hop; k-pop	71	2495384	4a1FFgdBIbAvyn4d40YAPZ	LOSER	63	219428	0.648	0.681	0	-4.251	0	0.0937	0.404	0	0.329	0.488	89.947	audio_features	219429	4
k-pop	5na1LmEmK2VzNLje9snJYW	The Rose	k-pop; korean pop	59	192898	4A1IK6wJ1LqH2bqGkDS6TT	I Don't Know You	51	158435	0.655	0.462	9	-4.232	1	0.0453	0.0187	3.66e-5	0.0498	0.428	98.026	audio_features	158435	4
k-pop	7n2Ycct7Beij7Dj7meI4X0	TWICE	k-pop	78	2099516	4ACeAntCpOxVeIcivmqG4S	TT	69	212990	0.708	0.853	2	-4.398	1	0.0844	0.0525	1.73e-4	0.399	0.399	129.946	audio_features	212991	4
k-pop	3HqSLMAZ3g3d5poNaI7GOU	IU	k-pop; korean pop	71	633819	4as4XEOR03oGm1STUKl6pa	BBIBBI	77	194426	0.839	0.617	7	-4.692	1	0.331	0.241	0	0.3	0.821	143.894	audio_features	194426	4
k-pop	2JhAlkmukNvarUpGhTFXUQ	KARD	k-pop	61	702916	4b1sQpvL7QVgamRZ74F1oA	Don't Recall	61	208666	0.694	0.748	10	-2.93	0	0.167	0.0222	0	0.155	0.521	92.918	audio_features	208667	4
k-pop	1xs6WFotNQSXweo0GXrS0O	EXID	k-pop	61	635606	4c1cUu1PFDX1YB6JDvG8vf	L.I.E	54	211100	0.682	0.921	1	-1.261	1	0.0707	0.0742	0	0.16	0.66	155.054	audio_features	211100	4
k-pop	13rF01aOogvnkuQXOlgTW8	TAEMIN	k-pop; korean pop	63	492825	4c2gCfdobu4UeGNhPqgTJg	Flame of Love - (Korean Version) [Bonus Track]	55	231762	0.566	0.633	5	-5.234	0	0.0327	0.205	0	0.0781	0.507	129.952	audio_features	231762	3
k-pop	20j1uz7iDOtIvIzCr5S8nx	SEUNGRI	k-pop; korean pop	68	238770	4CCNEF1xYmsMyfRWKN4BZt	SWEET LIE	44	178740	0.685	0.828	10	-4.816	0	0.051	0.176	1.35e-6	0.119	0.514	124.973	audio_features	178740	4
k-pop	30b9WulBM8sFuBo17nNq9c	G-DRAGON	k-hop; k-pop; korean pop	62	1152089	4CluCFFy6i1MUL1cYdoCif	Crayon	51	196920	0.718	0.934	11	-3.787	0	0.169	0.046	0	0.687	0.308	132.019	audio_features	196920	4
k-pop	5TnQc2N1iKlFjYD7CPGvFc	Day6	k-pop; korean pop	67	435460	4cwCVB09LU2UGNwVsWiTgW	누군가 필요해 I Need Somebody	58	218737	0.419	0.532	5	-4.759	0	0.0344	0.127	0	0.0785	0.337	184.197	audio_features	218737	4
k-pop	6nfDaffa50mKtEOwR8g4df	GOT7	k-pop	72	1828380	4e7i6UozW4fqVGOw08g0o8	Lullaby - English Ver.	59	217507	0.724	0.901	0	-2.919	1	0.1	0.00601	0	0.131	0.613	129.973	audio_features	217507	4
k-pop	3qNVuliS40BLgXGxhdBdqu	TAEYEON	k-pop; korean pop	65	555701	4eiPbjcTEJDQcsv7WV0vfD	Why	58	207777	0.615	0.879	6	-3.275	0	0.0377	0.0702	0	0.0581	0.315	105.026	audio_features	207777	4
k-pop	3cjEqqelV9zb4BYE3qDQ4O	EXO	k-pop	79	3271527	4EjUFjzi4ErWjklOA3Aslu	Tempo	80	224482	0.686	0.842	0	-4.423	1	0.1	0.237	0	0.0683	0.519	115.944	audio_features	224483	4
k-pop	5na1LmEmK2VzNLje9snJYW	The Rose	k-pop; korean pop	59	192898	4epozEKOwPtszj2zaKeVIP	with you	47	209230	0.76	0.328	3	-9.781	1	0.0349	0.92	0.00823	0.13	0.297	122.024	audio_features	209231	4
k-pop	6aLdhHUqgdKE86xbtNmY8g	Crush	k-indie; k-pop; korean pop; korean r&b	65	298667	4G5SXAQyz9D75KmKTLbI0X	Cereal	57	218096	0.883	0.567	9	-6.092	0	0.0374	0.552	0	0.108	0.561	115.051	audio_features	218097	4
k-pop	7n2Ycct7Beij7Dj7meI4X0	TWICE	k-pop	78	2099516	4g7hiqTP5eXt75XU5WSMMA	LIKEY	70	207824	0.717	0.911	4	-1.077	0	0.0344	0.397	4.67e-4	0.137	0.443	132.012	audio_features	207824	4
k-pop	2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop	70	496372	4giQE1WslvC0WH412UVLYB	My Pace	71	189325	0.682	0.831	11	-4.234	0	0.253	0.0569	0	0.0927	0.785	155.12	audio_features	189325	4
k-pop	20j1uz7iDOtIvIzCr5S8nx	SEUNGRI	k-pop; korean pop	68	238770	4hkZc1ei3qdHA0BciI3fre	HOTLINE	46	211179	0.817	0.839	5	-3.51	0	0.0513	0.0683	0	0.0598	0.87	128.016	audio_features	211180	4
k-pop	5qRSs6mvI17zrkJpOHkCoM	iKON	k-pop	74	1092967	4HXNsjCuIdLyQmVczcJrM8	ADORE YOU	60	210575	0.5	0.54	1	-4.431	0	0.0564	0.219	0	0.109	0.425	65.321	audio_features	210575	4
k-pop	4o7tWrzQOqarDtTMWD2HV9	LAY	chinese electropop; k-pop	72	208274	4IcJOYw3jAZqIEluW2acGu	Hold On	48	191269	0.797	0.608	8	-6.338	1	0.089	0.0374	1.1e-6	0.0658	0.505	110.068	audio_features	191270	4
k-pop	5RR0MLwcjc87wjSw2JYdwx	MOMOLAND	k-pop	68	719478	4Is1b37KJY9XVCgzp81FBW	BAAM	75	208474	0.725	0.94	5	-2.32	0	0.0435	0.115	0.00431	0.0864	0.905	127.051	audio_features	208475	4
k-pop	7nqOGRxlXj7N2JYbgNEjYH	SEVENTEEN	k-pop	71	1847055	4JViGq60SvqtQXI3WK0OLS	Oh My!	68	195004	0.682	0.888	5	-3.25	0	0.267	0.245	0	0.0552	0.903	91.966	audio_features	195005	4
k-pop	7f4ignuCJhLXfZ9giKT7rH	NCT 127	k-pop	71	989441	4KqPuyZdcjXuRqXSARnt6r	Regular - English Version	71	219106	0.741	0.747	9	-5.459	0	0.0956	0.263	5.15e-6	0.266	0.831	134.039	audio_features	219107	4
k-pop	1gBUSTR3TyDdTVFIaQnc02	NCT DREAM	k-pop	65	676416	4LxKdotqcHAb0S7skugKIz	1, 2, 3	58	181186	0.82	0.63	11	-5.567	0	0.0841	0.082	0	0.0698	0.953	124.99	audio_features	181187	4
k-pop	4o7tWrzQOqarDtTMWD2HV9	LAY	chinese electropop; k-pop	72	208274	4m63ZA9od3vICn0AOEG5qo	Sheep (Alan Walker Relift)	67	156000	0.692	0.666	6	-7.998	0	0.0449	0.0259	1.92e-5	0.347	0.259	89.995	audio_features	156000	4
k-pop	5na1LmEmK2VzNLje9snJYW	The Rose	k-pop; korean pop	59	192898	4MAFGQ2Xo8T2GmEaCEPSNI	Like We Used To	52	164976	0.634	0.49	2	-5.656	1	0.0295	0.346	0	0.691	0.504	97.886	audio_features	164977	4
k-pop	2JhAlkmukNvarUpGhTFXUQ	KARD	k-pop	61	702916	4MSiPP89oZupNNq2CvjEeR	You In Me	56	203981	0.759	0.921	8	-2.533	0	0.231	0.0796	1.11e-4	0.325	0.528	96.025	audio_features	203982	4
k-pop	0b1sIQumIAsNbqAoIClSpy	j-hope	k-hop; k-pop	63	849372	4mYu3kfBCW6qiTDnfVeuMx	항상 (HANGSANG)	60	229675	0.832	0.896	6	-4.673	1	0.233	0.159	4.75e-5	0.247	0.618	178.998	audio_features	229676	4
k-pop	3HqSLMAZ3g3d5poNaI7GOU	IU	k-pop; korean pop	71	633819	4NPARrLIbtMl29ZJv8ESr2	dlwlrma	57	176098	0.738	0.641	4	-3.44	1	0.0475	0.315	0	0.114	0.631	119.867	audio_features	176099	4
k-pop	5dCvSnVduaFleCnyy98JMo	HEIZE	k-indie; k-pop; korean pop; korean r&b	60	174028	4Ompd9kJo9Os4yB0YFzsEC	didn't know me	49	238022	0.611	0.635	0	-4.871	1	0.0337	0.37	0	0.138	0.364	136.026	audio_features	238023	4
k-pop	30b9WulBM8sFuBo17nNq9c	G-DRAGON	k-hop; k-pop; korean pop	62	1152089	4OvliaZljJqFsLKBNh2FUJ	니가 뭔데 Who You?	54	201428	0.751	0.731	1	-4.38	1	0.213	0.204	0	0.198	0.763	90.028	audio_features	201428	4
k-pop	30b9WulBM8sFuBo17nNq9c	G-DRAGON	k-hop; k-pop; korean pop	62	1152089	4p7mS0e5GMsBIg1g61ikpw	개소리 (BULLSHIT)	57	182079	0.756	0.821	0	-5.494	1	0.089	0.0534	0	0.354	0.574	96.007	audio_features	182079	4
k-pop	20j1uz7iDOtIvIzCr5S8nx	SEUNGRI	k-pop; korean pop	68	238770	4PNQ56HvQappDsGKKKxaOV	LOVE IS YOU	44	209624	0.714	0.661	8	-4.46	0	0.0556	0.354	0	0.14	0.852	89.946	audio_features	209624	4
k-pop	4XDi67ZENZcbfKnvMnTYsI	Jay Park	k-hop; k-pop; korean pop; korean r&b	68	632898	4q9JLlC3HIhN4CDC6KlpYK	iffy (Prod. GroovyRoom)	58	259982	0.939	0.519	0	-5.911	1	0.12	0.0715	0	0.0658	0.826	135.054	audio_features	259983	4
k-pop	6MoXcK2GyGg7FIyxPU5yW6	SUNMI	k-pop	67	426173	4R3xLSnOJPWgnozTyxULnL	ADDICT	55	112361	0.58	0.912	4	-6.494	0	0.0605	0.0848	6.97e-4	0.0657	0.523	100.003	audio_features	112361	4
k-pop	3cjEqqelV9zb4BYE3qDQ4O	EXO	k-pop	79	3271527	4RAbhYd6P5zR877A0uLsUt	Oasis	68	194325	0.629	0.761	0	-4.69	0	0.0557	0.0886	0	0.0814	0.605	144.986	audio_features	194326	4
k-pop	7kAYwEKDbUNlUJh4yxjW3o	Agust D	k-pop	60	786945	4rEP3s8gClYCL1rKUKX4M0	Tony Montana	60	207873	0.609	0.776	4	-5.837	1	0.059	2.62e-4	1.68e-5	0.105	0.272	116.01	audio_features	207874	4
k-pop	5WY88tCMFA6J6vqSN3MmDZ	NELL	k-indie; korean pop	60	18228	4RTiDe8iOErBqfDwrzNTR4	Day after day	28	228093	0.489	0.887	11	-4.637	0	0.0354	0.00461	0	0.343	0.594	94.991	audio_features	228093	4
k-pop	1wKpMkucynaTfG8lyPprYV	PENTAGON	k-pop	66	350023	4S0b7hxQtTmPg5d6Ssq8lC	Like This	52	227547	0.507	0.783	1	-4.604	0	0.0815	0.0736	0	0.173	0.57	156.029	audio_features	227548	4
k-pop	6aLdhHUqgdKE86xbtNmY8g	Crush	k-indie; k-pop; korean pop; korean r&b	65	298667	4sa8O4AwMja6r1Enu35Fmz	Oasis	54	191278	0.457	0.818	4	-4.157	0	0.261	0.221	0	0.435	0.822	96.168	audio_features	191279	4
k-pop	20j1uz7iDOtIvIzCr5S8nx	SEUNGRI	k-pop; korean pop	68	238770	4tKoYXjBfbkPbTc54Dwval	GOOD LUCK TO YOU	45	198041	0.662	0.808	0	-4.971	1	0.0771	0.0311	0	0.0604	0.66	149.913	audio_features	198042	4
k-pop	41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop	84	4054149	4TWHREp4wv0TmewqR6rgRd	STAY	68	230400	0.628	0.433	1	-6.808	1	0.0383	0.569	7.71e-6	0.104	0.343	88.074	audio_features	230400	4
k-pop	2JhAlkmukNvarUpGhTFXUQ	KARD	k-pop	61	702916	4uemx6gIxJkNWi0PYuLbmH	Trust Me (BM&Somin ver.)	47	276195	0.531	0.664	10	-6.976	1	0.347	0.46	0	0.0865	0.212	101.701	audio_features	276196	4
k-pop	3cjEqqelV9zb4BYE3qDQ4O	EXO	k-pop	79	3271527	4UNkRwQUd2KTpiWPjyTqSc	With You	67	188544	0.623	0.74	1	-7.051	0	0.0403	0.223	0	0.431	0.383	134.9	audio_features	188544	4
k-pop	1xs6WFotNQSXweo0GXrS0O	EXID	k-pop	61	635606	4Ux83SOG5vqnbohuijD2Zv	Every night	48	231105	0.562	0.812	1	-2.942	0	0.181	0.367	0	0.13	0.829	203.639	audio_features	231105	4
k-pop	5HenzRvMtSrgtvU16XAoby	Zion.T	k-indie; k-pop; korean pop; korean r&b	62	249919	4vh0x47AvwbCywPOlEmfFQ	Hello Tutorial	63	202342	0.739	0.349	0	-7.477	1	0.0604	0.675	0	0.326	0.496	98.049	audio_features	202343	4
k-pop	5DIi2JWfQPTKffaVBlIYRn	Sik-K	k-hop; k-pop; korean pop; korean r&b	61	104507	4WxS48yNGWHp6cdVvA7GWz	Skip And Kiss	47	191429	0.678	0.766	7	-4.589	0	0.0376	0.115	0	0.284	0.862	144.001	audio_features	191430	4
k-pop	2CvaqAMMsX576VBehaJ0Wx	Wanna One	k-pop	64	905140	4XbMC0T4UumxCRTr56T024	GOLD	51	219589	0.637	0.841	11	-4.712	1	0.0629	0.29	0	0.244	0.692	129.976	audio_features	219589	4
k-pop	2CvaqAMMsX576VBehaJ0Wx	Wanna One	k-pop	64	905140	4XGEp6uSVqsKz0dUX8n1tI	I PROMISE YOU (I.P.U.)	57	220529	0.652	0.831	8	-3.684	1	0.0436	0.102	0	0.229	0.744	130.033	audio_features	220529	4
k-pop	0b1sIQumIAsNbqAoIClSpy	j-hope	k-hop; k-pop	63	849372	4YAgH8s0JFfwikTNwe0aIk	Daydream (백일몽)	67	228759	0.748	0.961	8	-6.518	0	0.0875	0.00512	0	0.175	0.856	116.037	audio_features	228759	4
k-pop	13rF01aOogvnkuQXOlgTW8	TAEMIN	k-pop; korean pop	63	492825	4yyPSplZ3LB7n1KYvhfwtm	Under My Skin	48	226840	0.592	0.702	6	-5.139	0	0.0894	0.0372	0	0.0958	0.472	85.039	audio_features	226840	4
k-pop	7kAYwEKDbUNlUJh4yxjW3o	Agust D	k-pop	60	786945	4YZ50iwVa9suSjIHpmup7k	Skit	46	74298	0.504	0.711	6	-14.805	1	0.1	0.46	6.31e-4	0.358	0.127	120.594	audio_features	74299	5
k-pop	5DIi2JWfQPTKffaVBlIYRn	Sik-K	k-hop; k-pop; korean pop; korean r&b	61	104507	4Z2mXXSzuCDEHZtFGmy0X5	Rendezvous	53	185893	0.855	0.482	7	-6.673	1	0.0332	0.0277	0	0.116	0.654	109.998	audio_features	185893	4
k-pop	30b9WulBM8sFuBo17nNq9c	G-DRAGON	k-hop; k-pop; korean pop	62	1152089	4zjv3xJnWo4OMd5rOBTP7o	Black	50	203772	0.49	0.573	0	-9.321	1	0.365	0.367	0	0.28	0.462	84.705	audio_features	203772	4
k-pop	5na1LmEmK2VzNLje9snJYW	The Rose	k-pop; korean pop	59	192898	54SuHqxVjZVNDyIUVpSgpJ	sorry	57	215475	0.379	0.631	10	-4.701	1	0.0339	0.462	0	0.305	0.359	173.896	audio_features	215475	4
k-pop	4TnGh5PKbSjpYqpIdlW5nz	Monsta X	k-pop	70	1233646	55Md5fnLfCpXzUATASy6Rk	Shoot Out	69	207173	0.613	0.868	6	-2.792	0	0.143	0.0599	0	0.352	0.394	165.133	audio_features	207173	4
k-pop	5qRSs6mvI17zrkJpOHkCoM	iKON	k-pop	74	1092967	56KOkswmPca9qqIHrpunCh	PERFECT	58	213128	0.735	0.66	2	-4.107	1	0.057	0.585	0	0.0544	0.673	119.908	audio_features	213129	3
k-pop	2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop	70	496372	59AjzduPbLOp7PkfWoWuYC	Voices	62	200382	0.649	0.87	1	-2.475	1	0.0503	0.0168	0	0.36	0.298	149.927	audio_features	200383	4
k-pop	3UwlejyX2b458azZ7eCnHb	HyunA	k-pop	62	549851	59JkwCdGIMTZYb0j75vebU	Bubble Pop!	56	212271	0.833	0.872	10	-4.658	0	0.0578	0.0731	8.39e-4	0.292	0.774	145.973	audio_features	212271	4
k-pop	2JhAlkmukNvarUpGhTFXUQ	KARD	k-pop	61	702916	5bvGVgllIIJwcy2YstlGU1	Push & Pull	45	197926	0.83	0.89	9	-4.495	0	0.126	0.296	0	0.277	0.855	114.987	audio_features	197927	4
k-pop	3UwlejyX2b458azZ7eCnHb	HyunA	k-pop	62	549851	5C2d3tz8WACjmw7T6TthQ2	Lip & Hip	66	209746	0.742	0.847	11	-2.763	0	0.0485	0.00117	8.49e-6	0.142	0.516	112.95	audio_features	209747	4
k-pop	6MoXcK2GyGg7FIyxPU5yW6	SUNMI	k-pop	67	426173	5CEVXErMGowW8VgDwJdGUh	비밀테이프	51	92351	0.597	0.324	7	-8.954	1	0.0401	0.325	0.144	0.0936	0.491	133.941	audio_features	92352	4
k-pop	3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop	91	7553232	5cQB9fbuQCz4muQUFkv3rR	Serendipity (Full Length Edition)	75	276707	0.347	0.578	8	-7.525	1	0.0626	0.445	0	0.231	0.226	86.73	audio_features	276708	5
k-pop	5DIi2JWfQPTKffaVBlIYRn	Sik-K	k-hop; k-pop; korean pop; korean r&b	61	104507	5dFXrbiBhX3bWwAV4q4T1x	Don’t Play (feat. punchnello)	44	250721	0.821	0.63	3	-6.776	0	0.0473	0.205	1.03e-5	0.0902	0.51	127.948	audio_features	250722	4
k-pop	5r1tUTxVSgvBHnoDuDODPH	IZ*ONE	k-pop	65	41980	5dNrOpWBngVPOL2GXumknK	Yume wo Miteiru Aida - IZ*ONE Ver.	56	208501	0.543	0.697	8	-3.346	1	0.031	0.676	0	0.111	0.323	90.047	audio_features	208501	4
k-pop	5DIi2JWfQPTKffaVBlIYRn	Sik-K	k-hop; k-pop; korean pop; korean r&b	61	104507	5ewJXFVfUlsMOxALWWyEGK	FIRE	52	195340	0.537	0.813	11	-3.989	0	0.0445	0.103	0	0.111	0.321	82.967	audio_features	195341	4
k-pop	7kAYwEKDbUNlUJh4yxjW3o	Agust D	k-pop	60	786945	5eXlvP0dxI3Xo2ngmNoj9X	Give It to Me	64	149524	0.539	0.751	8	-3.889	0	0.225	8.33e-4	1.05e-5	0.158	0.429	94.6	audio_features	149525	4
k-pop	5dCvSnVduaFleCnyy98JMo	HEIZE	k-indie; k-pop; korean pop; korean r&b	60	174028	5eYNVMkqUDaZMGSXhwaO2O	Don't Come Back(feat. Yong Jun Hyung)	48	217040	0.5	0.524	7	-5.832	1	0.0631	0.548	0	0.103	0.266	92.133	audio_features	217040	4
k-pop	3cjEqqelV9zb4BYE3qDQ4O	EXO	k-pop	79	3271527	5EzitieoPnjyKHAq0gfRMa	Ko Ko Bop	71	190422	0.749	0.85	0	-4.346	1	0.0468	0.0319	4.81e-5	0.0678	0.672	145.983	audio_features	190423	4
k-pop	6MoXcK2GyGg7FIyxPU5yW6	SUNMI	k-pop	67	426173	5gA9Xn8oPts2aewPgxVkPD	Heroine	66	195000	0.671	0.782	7	-3.912	1	0.0402	0.0599	1.9e-6	0.393	0.582	121.987	audio_features	195000	4
k-pop	5qRSs6mvI17zrkJpOHkCoM	iKON	k-pop	74	1092967	5GB0hU37rKZNVsHMu7FOM9	BEST FRIEND	61	230148	0.457	0.745	4	-4.014	1	0.0864	0.19	0	0.17	0.568	67.927	audio_features	230149	5
k-pop	7n2Ycct7Beij7Dj7meI4X0	TWICE	k-pop	78	2099516	5GIHnMRDeDDIDsy8AcrF4Y	SIGNAL	65	196687	0.617	0.769	0	-2.57	1	0.329	0.23	0	0.121	0.605	207.845	audio_features	196687	4
k-pop	1z4g3DjTBBZKhvAroFlhOM	Red Velvet	k-pop	74	1753769	5GKwq4sO5ZHKuWaDmdwMQc	Bad Boy	74	210817	0.714	0.736	2	-3.801	1	0.0457	0.191	0	0.0553	0.814	149.985	audio_features	210818	4
k-pop	13rF01aOogvnkuQXOlgTW8	TAEMIN	k-pop; korean pop	63	492825	5hcO4JPFMFgQ5edWGhhhaG	괴도 (Danger)	55	191453	0.732	0.743	1	-3.765	1	0.172	0.0295	0	0.0644	0.838	114.051	audio_features	191453	4
k-pop	7f4ignuCJhLXfZ9giKT7rH	NCT 127	k-pop	71	989441	5hHlmrSV6d9LFMsDA1lamE	소방차 Fire Truck	63	178565	0.724	0.976	1	-3.279	1	0.0602	0.116	1.3e-5	0.352	0.626	110.006	audio_features	178565	4
k-pop	7n2Ycct7Beij7Dj7meI4X0	TWICE	k-pop	78	2099516	5ilOXZ0vqTX69rjRubPivH	Dance The Night Away	73	180809	0.711	0.861	0	-2.905	1	0.0924	0.106	4.4e-5	0.112	0.78	118.004	audio_features	180809	4
k-pop	7kAYwEKDbUNlUJh4yxjW3o	Agust D	k-pop	60	786945	5io5w3uHAYTw74Sr8oHVEL	724148	53	185733	0.683	0.964	4	-3.341	0	0.338	0.0125	0	0.0848	0.591	89.557	audio_features	185733	4
k-pop	6nfDaffa50mKtEOwR8g4df	GOT7	k-pop	72	1828380	5JwuXvMV8f7ftQczIPCzmm	Look	65	194535	0.643	0.913	5	-1.724	0	0.157	0.113	0	0.383	0.734	119.938	audio_features	194535	4
k-pop	2e4G04F77jxVuDYo44TCSm	Loco	k-hop; k-pop; korean pop; korean r&b	63	69907	5K209mgnrnMPLNIluT9m77	Still (Feat. Crush)	51	276440	0.713	0.731	11	-5.558	0	0.0383	0.0527	0	0.0981	0.417	134.04	audio_features	276440	4
k-pop	5TnQc2N1iKlFjYD7CPGvFc	Day6	k-pop; korean pop	67	435460	5KaLRywjDTRzQM58vN22RN	반드시 웃는다 I Smile	55	227376	0.511	0.85	4	-3.606	1	0.0314	0.00385	0	0.131	0.347	123.941	audio_features	227376	4
k-pop	3UwlejyX2b458azZ7eCnHb	HyunA	k-pop	62	549851	5kFakScPV7ZWXStUSvQmxA	BABE	63	193328	0.819	0.837	1	-3.246	0	0.0908	0.168	0	0.0842	0.67	110.045	audio_features	193328	4
k-pop	5qRSs6mvI17zrkJpOHkCoM	iKON	k-pop	74	1092967	5Ko6FRZ5e739QMe6Skpnxa	BEAUTIFUL	59	196016	0.746	0.859	0	-4.397	0	0.0998	0.268	0	0.0812	0.702	110.02	audio_features	196016	4
k-pop	5DuzBeOgFwViFcv00Q5PFb	WINNER	k-pop; korean pop	65	987863	5LnFGGk0RS1FNc8bfWyaHS	BABY BABY	50	246253	0.536	0.53	0	-6.179	1	0.0403	0.049	0	0.337	0.309	179.914	audio_features	246253	3
k-pop	7n2Ycct7Beij7Dj7meI4X0	TWICE	k-pop	78	2099516	5m95gCTAiHshTaajznt5fA	What is Love?	73	208238	0.573	0.91	8	-1.578	1	0.064	0.0846	0	0.266	0.602	169.982	audio_features	208238	4
k-pop	0XATRDCYuuGhk0oE7C0o5G	Mamamoo	k-pop; korean pop	65	581890	5MaDeMdqsPsZTxNWdEZPVH	Starry Night	65	211236	0.58	0.773	9	-3.302	0	0.05	0.656	0	0.112	0.506	124.148	audio_features	211237	4
k-pop	5na1LmEmK2VzNLje9snJYW	The Rose	k-pop; korean pop	59	192898	5MkZkFLnUrsMrVKQwqv5zV	I.L.Y.	58	213217	0.629	0.405	6	-7.335	1	0.0336	0.666	1.5e-6	0.112	0.187	137.742	audio_features	213217	4
k-pop	3HqSLMAZ3g3d5poNaI7GOU	IU	k-pop; korean pop	71	633819	5MvxeZPiiLAuB5gI8k3ynk	Can't Love You Anymore (With OHHYUK)	55	195230	0.611	0.63	9	-4.419	0	0.363	0.566	0	0.237	0.66	65.619	audio_features	195230	4
k-pop	1xs6WFotNQSXweo0GXrS0O	EXID	k-pop	61	635606	5olU48ccGC4YbZWRuDeVlk	Boy	47	207392	0.722	0.53	9	-8.249	0	0.287	0.591	8.29e-5	0.145	0.468	164.015	audio_features	207393	4
k-pop	7kAYwEKDbUNlUJh4yxjW3o	Agust D	k-pop	60	786945	5OrTIcUZ5wxp3fqUzLD0Vq	140503 at Dawn	48	84550	0.756	0.896	1	-9.594	0	0.874	0.212	0	0.313	0.31	90.781	audio_features	84551	4
k-pop	7nqOGRxlXj7N2JYbgNEjYH	SEVENTEEN	k-pop	71	1847055	5P0Uo1LqAgvFuxabQMe81X	A-TEEN	63	196323	0.649	0.792	11	-4.677	1	0.0966	0.109	0	0.343	0.543	149.962	audio_features	196323	4
k-pop	5TnQc2N1iKlFjYD7CPGvFc	Day6	k-pop; korean pop	67	435460	5qomEJP9XCFsuHbrMB2dwl	Beautiful Feeling	57	208736	0.542	0.69	7	-5.052	1	0.0381	0.0221	0	0.0575	0.396	180.146	audio_features	208737	4
k-pop	3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop	91	7553232	5RGf8qn1TBWVplLyyKUsuV	Blood Sweat & Tears	76	217051	0.583	0.885	0	-3.571	0	0.106	0.0244	0	0.357	0.601	92.959	audio_features	217052	4
k-pop	7nqOGRxlXj7N2JYbgNEjYH	SEVENTEEN	k-pop	71	1847055	5rIsrawNyPv1q8v11iwJsh	Mansae	59	186874	0.749	0.955	7	-1.767	1	0.0867	0.0547	0	0.112	0.761	111.96	audio_features	186875	4
k-pop	4XDi67ZENZcbfKnvMnTYsI	Jay Park	k-hop; k-pop; korean pop; korean r&b	68	632898	5S5gGOsUarzRXKoaSstwba	Me Like Yuh	61	223641	0.715	0.831	2	-6.161	1	0.0729	0.223	3.84e-6	0.132	0.805	100.006	audio_features	223642	4
k-pop	2AfmfGFbe0A0WsTYm0SDTx	(G)I-DLE	k-pop	74	340750	5sbooPcNgIE22DwO0VNGUJ	POP/STARS	85	191100	0.566	0.769	7	-4.342	1	0.0872	0.0183	0	0.108	0.385	170.036	audio_features	191100	4
k-pop	4o7tWrzQOqarDtTMWD2HV9	LAY	chinese electropop; k-pop	72	208274	5SCE6bkrXysjBSShvhOkAa	NAMANANA	83	208886	0.796	0.86	10	-4.858	0	0.0982	0.00688	0	0.346	0.816	110.016	audio_features	208887	4
